Date,Open,High,Low,Close,Volume
2016-11-04,771.299988,788.47998,771,781.099976,1970600
2016-11-07,794.950012,805,792.900024,802.030029,1992600
2016-11-08,802.030029,816.039978,799.619995,811.97998,1769100
2016-11-09,801.830017,811.710022,792.039978,805.590027,3098500
2016-11-10,810,810.059998,768.22998,780.289978,5909600
2016-11-11,776.809998,777.289978,765.539978,771.75,3592600
2016-11-14,771.76001,771.780029,743.590027,753.219971,3688300
2016-11-15,765.469971,780.23999,765.219971,775.159973,2943900
2016-11-16,770.419983,783.5,766.330017,779.97998,1798400
2016-11-17,782.5,788.900024,779.849976,786.159973,1533700
2016-11-18,787.169983,791.289978,775.349976,775.969971,1806300
2016-11-21,778.099976,786.549988,776.299988,784.799988,1630800
2016-11-22,788.98999,793.77002,783.73999,785,1394200
2016-11-23,789.52002,789.52002,772.650024,779,1313000
2016-11-25,782.609985,782.900024,778.190002,780.22998,613500
2016-11-28,778.349976,799.73999,778.099976,785.789978,2575400
2016-11-29,788.380005,796.440002,785.340027,789.440002,1562000
2016-11-30,789.099976,791.51001,773.150024,775.880005,2279100
2016-12-01,778.549988,778.599976,753.359985,764.330017,2867100
2016-12-02,761.900024,770.5,759,764.460022,1718800
2016-12-05,770,780,766.969971,778.219971,1688500
2016-12-06,780.190002,785.280029,773.320007,776.179993,1734100
2016-12-07,779.950012,792,773.530029,791.469971,2029400
2016-12-08,792.950012,799,787.909973,795.169983,1612500
2016-12-09,799.299988,809.950012,798.049988,809.450012,1904500
2016-12-12,804.820007,811.349976,804.530029,807.900024,1628600
2016-12-13,812.390015,824.299988,811.940002,815.340027,2128200
2016-12-14,815.919983,824.26001,812.780029,817.890015,1799700
2016-12-15,817.359985,823,812,815.650024,1769700
2016-12-16,818.309998,819.200012,808.119995,809.840027,2598900
2016-12-19,809.280029,816.219971,804.5,812.5,1263600
2016-12-20,813.369995,816.48999,811,815.200012,1271900
2016-12-21,815.719971,815.719971,805.099976,812.200012,1459600
2016-12-22,809.099976,811.070007,806.030029,809.679993,1131600
2016-12-23,808.01001,810.969971,805.109985,807.799988,765500
2016-12-27,808.679993,816,805.799988,809.929993,976000
2016-12-28,813.330017,813.330017,802.440002,804.570007,1214800
2016-12-29,802.330017,805.75,798.140015,802.880005,1057400
2016-12-30,803.210022,803.289978,789.619995,792.450012,1735900
2017-01-03,800.619995,811.440002,796.890015,808.01001,1959000
2017-01-04,809.890015,813.429993,804.109985,807.77002,1515300
2017-01-05,807.5,813.73999,805.919983,813.02002,1340500
2017-01-06,814.98999,828.960022,811.5,825.210022,2017100
2017-01-09,826.369995,830.429993,821.619995,827.179993,1408900
2017-01-10,827.070007,829.409973,823.140015,826.01001,1197400
2017-01-11,826.619995,829.900024,821.469971,829.859985,1325400
2017-01-12,828.380005,830.380005,821.01001,829.530029,1349500
2017-01-13,831,834.650024,829.52002,830.940002,1290200
2017-01-17,830,830.179993,823.200012,827.460022,1440900
2017-01-18,829.799988,829.809998,824.080017,829.02002,1027700
2017-01-19,829,833,823.960022,824.369995,1070500
2017-01-20,829.090027,829.23999,824.599976,828.169983,1306200
2017-01-23,831.609985,845.539978,828.700012,844.429993,2457400
2017-01-24,846.97998,851.52002,842.280029,849.530029,1688400
2017-01-25,853.549988,858.789978,849.73999,858.450012,1655400
2017-01-26,859.049988,861,850.52002,856.97998,3493300
2017-01-27,859,867,841.900024,845.030029,3752500
2017-01-30,837.059998,837.22998,821.030029,823.830017,3516900
2017-01-31,819.5,823.070007,813.400024,820.190002,2020200
2017-02-01,824,824,812.25,815.23999,2251000
2017-02-02,815,824.559998,812.049988,818.26001,1689200
2017-02-03,823.130005,826.130005,819.349976,820.130005,1528100
2017-02-06,820.919983,822.390015,814.289978,821.619995,1350900
2017-02-07,825.5,831.919983,823.289978,829.22998,1666600
2017-02-08,830.530029,834.25,825.109985,829.880005,1302200
2017-02-09,831.72998,831.97998,826.5,830.059998,1194200
2017-02-10,832.950012,837.150024,830.51001,834.849976,1415100
2017-02-13,837.700012,841.73999,836.25,838.960022,1295700
2017-02-14,839.77002,842,835.830017,840.030029,1363300
2017-02-15,838.809998,841.77002,836.219971,837.320007,1357200
2017-02-16,838.5,842.690002,837.26001,842.169983,1005100
2017-02-17,841.309998,846.940002,839.780029,846.549988,1461200
2017-02-21,847.98999,852.200012,846.549988,849.27002,1260300
2017-02-22,848,853.789978,846.710022,851.359985,1224400
2017-02-23,851.080017,852.619995,842.5,851,1386700
2017-02-24,847.650024,848.359985,842.960022,847.809998,1346200
2017-02-27,844.950012,850.669983,843.01001,849.669983,1010300
2017-02-28,847.349976,848.830017,841.440002,844.929993,1383100
2017-03-01,851.380005,858,849.02002,856.75,1818700
2017-03-02,856.309998,856.48999,848.719971,849.849976,1250900
2017-03-03,848.940002,850.820007,844.710022,849.080017,1005000
2017-03-06,846.859985,848.940002,841.169983,847.27002,1047900
2017-03-07,847.26001,853.330017,845.52002,851.150024,1038700
2017-03-08,853.119995,856.929993,851.25,853.640015,1028800
2017-03-09,853.690002,860.710022,852.669983,857.840027,1347700
2017-03-10,862.700012,864.22998,857.609985,861.409973,1336600
2017-03-13,860.830017,867.130005,860.820007,864.580017,1166600
2017-03-14,863.75,867.580017,860.130005,865.909973,1061700
2017-03-15,867.940002,869.880005,861.299988,868.390015,1332900
2017-03-16,870.530029,872.710022,867.52002,870,1104500
2017-03-17,873.679993,874.419983,868.369995,872.369995,1868300
2017-03-20,869.47998,870.340027,864.669983,867.909973,1542200
2017-03-21,870.059998,873.469971,847.690002,850.140015,2538000
2017-03-22,849.47998,855.349976,847,849.799988,1366700
2017-03-23,841.390015,841.690002,833,839.650024,3287700
2017-03-24,842,844,829.099976,835.140015,2105700
2017-03-27,828.090027,841.380005,824.299988,838.51001,1934600
2017-03-28,839.690002,845.400024,832.27002,840.630005,1519200
2017-03-29,842.75,851.590027,841.380005,849.869995,1457300
2017-03-30,851.97998,852,846.77002,849.47998,949400
2017-03-31,846.830017,849.559998,845.23999,847.799988,1441000
2017-04-03,848.75,859,847.530029,856.75,1969400
2017-04-04,848,853,847.51001,852.570007,1348500
2017-04-05,854.710022,860.590027,847.52002,848.909973,1855200
2017-04-06,849.5,853.590027,844,845.099976,1533600
2017-04-07,845,845.880005,837.299988,842.099976,1111600
2017-04-10,841.539978,846.73999,840.789978,841.700012,1046200
2017-04-11,841.700012,844.630005,834.599976,839.880005,974300
2017-04-12,838.460022,843.719971,837.590027,841.460022,1135800
2017-04-13,841.039978,843.72998,837.849976,840.179993,1073700
2017-04-17,841.380005,855.640015,841.030029,855.130005,1049100
2017-04-18,852.539978,857.390015,851.25,853.98999,936200
2017-04-19,857.390015,860.200012,853.530029,856.51001,1080300
2017-04-20,859.73999,863.929993,857.5,860.080017,1188800
2017-04-21,860.619995,862.440002,857.72998,858.950012,1172900
2017-04-24,868.440002,879.960022,866.109985,878.929993,1696500
2017-04-25,882.26001,892.25,879.280029,888.840027,2038000
2017-04-26,891.390015,892.98999,885.150024,889.140015,1323300
2017-04-27,890,893.380005,887.179993,891.440002,2342300
2017-04-28,929,935.900024,923.219971,924.52002,3845900
2017-05-01,924.150024,935.820007,920.799988,932.820007,2327800
2017-05-02,933.27002,942.98999,931,937.090027,1751300
2017-05-03,936.049988,950.200012,935.210022,948.450012,1824800
2017-05-04,950.289978,959.140015,947.369995,954.719971,1937600
2017-05-05,956.719971,958.440002,948.099976,950.280029,1615500
2017-05-08,947.450012,960.98999,947.400024,958.690002,1876700
2017-05-09,961.330017,962.200012,954.400024,956.710022,1687900
2017-05-10,956.219971,956.710022,949.840027,954.840027,1146000
2017-05-11,951.289978,957.98999,948.609985,955.890015,1031100
2017-05-12,957.849976,957.97998,952.059998,955.140015,1214900
2017-05-15,955.289978,962.700012,952.820007,959.219971,1337700
2017-05-16,963.549988,965.900024,960.349976,964.609985,1101500
2017-05-17,959.700012,960.98999,940.059998,942.169983,2449100
2017-05-18,943.200012,954.179993,941.27002,950.5,1800500
2017-05-19,952.820007,959.559998,952,954.650024,1360300
2017-05-22,957,964.820007,956.559998,964.070007,1387400
2017-05-23,969.960022,974.51001,964.5,970.549988,1545400
2017-05-24,975.26001,978.119995,971.630005,977.609985,1133000
2017-05-25,979,995.780029,977.820007,991.859985,1954100
2017-05-26,992,996.390015,987.359985,993.27002,1636400
2017-05-30,992.5,997.619995,991.359985,996.169983,1516200
2017-05-31,996.210022,999.599976,981.679993,987.090027,1724100
2017-06-01,990.960022,993.140015,981.289978,988.289978,1306400
2017-06-02,988.590027,996.47998,987.070007,996.119995,1735500
2017-06-05,997.890015,1007.400024,995.450012,1003.880005,1378900
2017-06-06,1003.309998,1008.609985,994.799988,996.679993,1552100
2017-06-07,999.090027,1003.909973,995.869995,1001.5,1374100
2017-06-08,1004.22998,1005.599976,996.619995,1004.280029,1687900
2017-06-09,1005.48999,1005.5,953.369995,970.119995,3647900
2017-06-12,958.719971,968,936.799988,961.809998,4202100
2017-06-13,972.039978,977.909973,962.01001,970.5,2005400
2017-06-14,975.5,979.700012,959.51001,967.929993,1505500
2017-06-15,948.02002,960.679993,940.369995,960.179993,2427600
2017-06-16,957.909973,959.950012,948.700012,958.619995,2559200
2017-06-19,969.650024,979.299988,968.200012,975.219971,1468800
2017-06-20,975.309998,980.789978,968.200012,968.98999,1297300
2017-06-21,970.789978,979.549988,969.450012,978.590027,1161600
2017-06-22,976.869995,980.5,973.309998,976.619995,1009500
2017-06-23,975.5,986.619995,974.460022,986.090027,1564000
2017-06-26,990,993.98999,970.330017,972.090027,1517900
2017-06-27,961.599976,967.219971,947.090027,948.090027,2443600
2017-06-28,950.659973,963.23999,936.159973,961.01001,2745600
2017-06-29,951.349976,951.659973,929.599976,937.820007,3206700
2017-06-30,943.98999,945,929.609985,929.679993,2287700
2017-07-03,933.219971,934.23999,915.309998,919.460022,1694800
2017-07-05,924.200012,936.289978,918.630005,932.26001,2094100
2017-07-06,925,936.140015,919.849976,927.690002,2014900
2017-07-07,930.98999,944.659973,929.789978,940.809998,1663300
2017-07-10,941.950012,953.130005,941.950012,951,1451500
2017-07-11,950.52002,954.890015,945.119995,953.530029,1461200
2017-07-12,960.859985,969.630005,957.039978,967.659973,1602100
2017-07-13,970.799988,978.700012,964.799988,968.849976,1524600
2017-07-14,974,977.539978,970.150024,976.909973,1079600
2017-07-17,976.320007,983.349976,970.799988,975.960022,1660500
2017-07-18,973.359985,990.849976,972.039978,986.950012,1413300
2017-07-19,990.01001,995.599976,987.01001,992.77002,1412100
2017-07-20,997,998.679993,984.619995,992.190002,1418400
2017-07-21,989,995.109985,984.169983,993.840027,1463300
2017-07-24,994.099976,1006.190002,990.27002,998.309998,3984500
2017-07-25,970.700012,976.72998,963.799988,969.030029,5933600
2017-07-26,972.780029,973.950012,960.22998,965.309998,2221600
2017-07-27,969.179993,969.52002,937.059998,952.51001,3717900
2017-07-28,947.98999,961.789978,945.309998,958.330017,1813800
2017-07-31,960,961.190002,941.72998,945.5,2283500
2017-08-01,947.809998,954.48999,944.960022,946.559998,1402600
2017-08-02,948.369995,949.099976,932.52002,947.640015,2039400
2017-08-03,949.099976,950,939.440002,940.299988,1123900
2017-08-04,943.950012,947.539978,939.799988,945.789978,1254600
2017-08-07,947.52002,948.960022,943.5,945.75,1445800
2017-08-08,944.289978,952.48999,942.47998,944.190002,1505100
2017-08-09,938.450012,943.76001,933.919983,940.080017,1400900
2017-08-10,935,936.299988,921.780029,923.590027,2707400
2017-08-11,923.710022,933.359985,921.219971,930.090027,1616700
2017-08-14,939.070007,941.039978,934.48999,938.929993,1150600
2017-08-15,941.030029,943.070007,936.640015,938.080017,1106500
2017-08-16,941.25,949.900024,940.039978,944.27002,1345300
2017-08-17,942.950012,943.809998,927.640015,927.659973,1695700
2017-08-18,926.97998,931.02002,923.450012,926.179993,1337400
2017-08-21,925.77002,928.25,918.599976,920.869995,1301200
2017-08-22,926.960022,941.960022,926.169983,940.400024,1775100
2017-08-23,937,945.429993,935.23999,942.580017,1134500
2017-08-24,943.710022,946.309998,930.73999,936.890015,1294600
2017-08-25,939.210022,940.72998,930.099976,930.5,1187300
2017-08-28,931.880005,934.849976,926.109985,928.130005,1049400
2017-08-29,919.950012,938.190002,919.309998,935.75,1158600
2017-08-30,935.669983,945.859985,934.049988,943.630005,1120300
2017-08-31,946.299988,957.200012,946.25,955.23999,1693300
2017-09-01,957.469971,958.330017,950.280029,951.98999,1042900
2017-09-05,946.859985,951.390015,935.599976,941.47998,1457400
2017-09-06,943.869995,944.5,932.679993,942.02002,1391500
2017-09-07,944.25,950.5,937.530029,949.890015,1116600
2017-09-08,949.700012,950.700012,940.01001,941.409973,999900
2017-09-11,947.200012,952.679993,941,943.289978,1337400
2017-09-12,946.919983,948.090027,937.5,946.650024,1284800
2017-09-13,945.5,952.849976,944.73999,950.440002,1095400
2017-09-14,946,948.030029,938.359985,940.130005,1427400
2017-09-15,940.090027,941.75,931.25,935.289978,1994300
2017-09-18,935.01001,936.859985,925.400024,929.75,1473700
2017-09-19,933.409973,937.940002,926.659973,936.859985,1242700
2017-09-20,937.72998,950,937.5,947.539978,2004000
2017-09-21,948.130005,952.799988,939.380005,947.549988,1370700
2017-09-22,942.77002,950,940.840027,943.26001,1074800
2017-09-25,939.450012,939.75,924.51001,934.280029,1873400
2017-09-26,936.690002,944.080017,935.119995,937.429993,1672700
2017-09-27,942.73999,965.429993,941.950012,959.900024,2334600
2017-09-28,956.25,966.179993,955.549988,964.809998,1400900
2017-09-29,966,975.809998,966,973.719971,2031100
2017-10-02,975.650024,977.73999,961.950012,967.469971,1539100
2017-10-03,967.559998,972.440002,962.710022,972.080017,1083300
2017-10-04,971.76001,974.400024,965.609985,966.780029,1057800
2017-10-05,972.789978,986.51001,970.27002,985.190002,1780900
2017-10-06,980,994.26001,978.51001,993.640015,1553000
2017-10-09,995,1000.460022,991.5,992.309998,1295500
2017-10-10,995.299988,997.469971,981.109985,987.799988,1163400
2017-10-11,989.039978,1007.570007,987.940002,1005.650024,1815000
2017-10-12,1003.840027,1011.539978,1001.099976,1005.650024,1530700
2017-10-13,1009.109985,1014.76001,1007.059998,1007.869995,1327600
2017-10-16,1009.630005,1012,1001.52002,1009.349976,1071000
2017-10-17,1007.440002,1014.559998,1006.049988,1011,1013000
2017-10-18,1011.049988,1016.309998,1005.320007,1012.73999,1279800
2017-10-19,1004.75,1007.320007,997.299988,1001.840027,1714200
2017-10-20,1007.049988,1008.650024,1002.27002,1005.070007,1606000
2017-10-23,1005.179993,1005.789978,983.099976,985.539978,1639300
2017-10-24,986.5,989.26001,977.080017,988.48999,1445100
2017-10-25,986.27002,994.429993,977.719971,991.460022,1528700
2017-10-26,998.469971,1006.51001,990.469971,991.419983,2369800
2017-10-27,1030.98999,1063.619995,1026.849976,1033.670044,5184100
2017-10-30,1029.160034,1039.829956,1022.330017,1033.130005,2340200
2017-10-31,1033,1041,1026.300049,1033.040039,1516300
2017-11-01,1036.319946,1047.859985,1034,1042.599976,2163100
2017-11-02,1039.98999,1045.52002,1028.660034,1042.969971,1334700
2017-11-03,1042.75,1050.660034,1037.650024,1049.98999,1388500
2017-11-06,1049.099976,1052.589966,1042,1042.680054,914700
2017-11-07,1049.650024,1053.410034,1043,1052.390015,1305200
2017-11-08,1050.050049,1062.689941,1047.050049,1058.290039,1213800
2017-11-09,1048,1050.880005,1035.849976,1047.719971,1794600
2017-11-10,1043.869995,1046.630005,1041.219971,1044.150024,972100
2017-11-13,1040.800049,1048.73999,1039.26001,1041.199951,940700
2017-11-14,1037.719971,1042.300049,1029.329956,1041.640015,1050600
2017-11-15,1035,1039.630005,1030.76001,1036.410034,905300
2017-11-16,1038.75,1051.76001,1038,1048.469971,1188400
2017-11-17,1049.800049,1051,1033.72998,1035.890015,1335600
2017-11-20,1036,1038.699951,1032.680054,1034.660034,876300
2017-11-21,1040.040039,1050.390015,1039.140015,1050.300049,1110300
2017-11-22,1051.160034,1055.430054,1047.25,1051.920044,726900
2017-11-24,1054.390015,1060.069946,1051.920044,1056.52002,824600
2017-11-27,1058.569946,1073.040039,1054.77002,1072.01001,1771500
2017-11-28,1073.98999,1080,1054.540039,1063.290039,1821200
2017-11-29,1056.180054,1058.77002,1029.650024,1037.380005,2793300
2017-11-30,1039.939941,1044.140015,1030.069946,1036.170044,2254600
2017-12-01,1030.410034,1037.23999,1016.900024,1025.069946,1888100
2017-12-04,1027.800049,1031.339966,1009.219971,1011.869995,1938900
2017-12-05,1010.98999,1036.680054,1002.320007,1019.599976,1949900
2017-12-06,1016.52002,1039.579956,1015.309998,1032.719971,1435500
2017-12-07,1036.069946,1048.920044,1035.359985,1044.569946,1543300
2017-12-08,1051.810059,1056.420044,1045.859985,1049.380005,1558500
2017-12-11,1051.109985,1056,1044.119995,1051.969971,1162700
2017-12-12,1050,1062.5,1044.869995,1048.77002,1694100
2017-12-13,1052.079956,1055.47998,1046.579956,1051.390015,1384000
2017-12-14,1055.48999,1067.079956,1053.599976,1057.469971,1548100
2017-12-15,1063.780029,1075.25,1060.089966,1072,3188000
2017-12-18,1076.449951,1086.48999,1070.369995,1085.089966,1514600
2017-12-19,1083.02002,1084.969971,1072.27002,1079.780029,1317500
2017-12-20,1080.920044,1081.22998,1068.599976,1073.560059,1436400
2017-12-21,1075.390015,1077.52002,1069,1070.849976,1282000
2017-12-22,1070,1071.719971,1067.640015,1068.859985,889400
2017-12-26,1068.640015,1068.859985,1058.640015,1065.849976,918800
2017-12-27,1066.599976,1068.27002,1058.380005,1060.199951,1116200
2017-12-28,1062.25,1064.839966,1053.380005,1055.949951,994200
2017-12-29,1055.48999,1058.050049,1052.699951,1053.400024,1180300
2018-01-02,1053.02002,1075.97998,1053.02002,1073.209961,1588300
2018-01-03,1073.930054,1096.099976,1073.430054,1091.52002,1565900
2018-01-04,1097.089966,1104.079956,1094.26001,1095.76001,1302600
2018-01-05,1103.449951,1113.579956,1101.800049,1110.290039,1512500
2018-01-08,1111,1119.160034,1110,1114.209961,1232200
2018-01-09,1118.439941,1118.439941,1108.199951,1112.790039,1340400
2018-01-10,1107,1112.780029,1103.97998,1110.140015,1036700
2018-01-11,1112.310059,1114.849976,1106.47998,1112.050049,1121200
2018-01-12,1110.099976,1131.300049,1108.01001,1130.650024,1929300
2018-01-16,1140.310059,1148.880005,1126.660034,1130.699951,1823100
2018-01-17,1136.359985,1139.319946,1123.48999,1139.099976,1391500
2018-01-18,1139.349976,1140.589966,1124.459961,1135.969971,1374900
2018-01-19,1138.030029,1143.780029,1132.5,1143.5,1527600
2018-01-22,1143.819946,1166.880005,1141.819946,1164.160034,1477500
2018-01-23,1170.619995,1178.51001,1167.25,1176.170044,1956900
2018-01-24,1184.97998,1187.050049,1167.400024,1171.290039,1856400
2018-01-25,1180.709961,1185,1171.839966,1182.140015,1499200
2018-01-26,1187.530029,1187.560059,1168.030029,1187.560059,2108500
2018-01-29,1188,1198,1184.060059,1186.47998,1574700
2018-01-30,1177.719971,1187.930054,1174.51001,1177.369995,1866900
2018-01-31,1183.810059,1186.319946,1172.099976,1182.219971,1801100
2018-02-01,1175.98999,1187.449951,1169.359985,1181.589966,3675700
2018-02-02,1127.420044,1131.300049,1111.170044,1119.199951,5892100
2018-02-05,1100.609985,1114.98999,1056.73999,1062.390015,4177500
2018-02-06,1033.97998,1087.380005,1030.01001,1084.430054,3831500
2018-02-07,1084.969971,1086.530029,1054.619995,1055.410034,2597100
2018-02-08,1059.869995,1063.930054,1004.700012,1007.710022,3339600
2018-02-09,1025.880005,1051.719971,997,1046.27002,4918000
2018-02-12,1056.670044,1065.569946,1045.48999,1054.560059,2812000
2018-02-13,1050,1061.219971,1046.920044,1054.140015,1579300
2018-02-14,1054.319946,1075.469971,1049.800049,1072.699951,2065200
2018-02-15,1083.449951,1094.099976,1067.22998,1091.359985,1869800
2018-02-16,1093.380005,1108.310059,1091.550049,1095.5,1997400
2018-02-20,1092.76001,1116.290039,1090,1103.589966,1687700
2018-02-21,1109.099976,1136.199951,1107.51001,1113.75,2074300
2018-02-22,1119.170044,1125.459961,1105.150024,1109.900024,1400500
2018-02-23,1118.660034,1129,1108.439941,1128.089966,1264600
2018-02-26,1131.859985,1144.199951,1129.339966,1143.699951,1545600
2018-02-27,1143.699951,1144.25,1116.790039,1117.51001,2148200
2018-02-28,1122,1127.650024,1103,1103.920044,2464600
2018-03-01,1109.540039,1111.27002,1067.290039,1071.410034,2766900
2018-03-02,1057.97998,1086.890015,1050.109985,1084.140015,2508100
2018-03-05,1078.130005,1101.180054,1072.27002,1094.76001,1432400
2018-03-06,1102.099976,1105.630005,1094.5,1100.900024,1169100
2018-03-07,1092.819946,1116.199951,1089.910034,1115.040039,1537400
2018-03-08,1117.199951,1131.439941,1117.199951,1129.380005,1693100
2018-03-09,1139.5,1161,1134.290039,1160.839966,2133100
2018-03-12,1165.050049,1178.160034,1159.199951,1165.930054,2215300
2018-03-13,1171.829956,1178,1134.569946,1139.910034,2157000
2018-03-14,1145.800049,1159.76001,1142.349976,1148.890015,2093500
2018-03-15,1149.569946,1162.5,1135.660034,1150.609985,1669100
2018-03-16,1155.349976,1156.810059,1131.359985,1134.420044,2932800
2018-03-19,1117.76001,1119.369995,1088.920044,1100.069946,3182800
2018-03-20,1098.400024,1105.550049,1082.420044,1095.800049,2729900
2018-03-21,1092.569946,1108.699951,1087.209961,1094,2244900
2018-03-22,1080.01001,1083.920044,1049.640015,1053.150024,3465600
2018-03-23,1051.369995,1066.780029,1024.869995,1026.550049,2494000
2018-03-26,1050.599976,1059.27002,1010.580017,1054.089966,3299200
2018-03-27,1063.900024,1064.540039,997.619995,1006.940002,3040800
2018-03-28,1001.909973,1024.98999,984,1005.179993,3884900
2018-03-29,1011.210022,1048.050049,1004.039978,1037.140015,3466900
2018-04-02,1027.619995,1039.530029,994.25,1012.630005,3253400
2018-04-03,1016.150024,1025,997.25,1018.679993,2566100
2018-04-04,998.22998,1032.73999,996.51001,1029.709961,2536200
2018-04-05,1046.390015,1046.709961,1024,1032.640015,1791800
2018-04-06,1023.099976,1036,1006.25,1009.950012,2006700
2018-04-09,1020.039978,1044.589966,1019.200012,1020.090027,1661000
2018-04-10,1030.26001,1041.209961,1015.409973,1036.5,1831000
2018-04-11,1032,1035.869995,1019.200012,1025.060059,1703000
2018-04-12,1031.469971,1044.650024,1026.050049,1037.290039,1644800
2018-04-13,1046.890015,1052.97998,1030.150024,1036.040039,1270500
2018-04-16,1045.550049,1051.430054,1033.920044,1046.099976,1488800
2018-04-17,1061.199951,1085,1057.089966,1079.359985,2729200
2018-04-18,1079.01001,1082,1070.52002,1075.390015,1556300
2018-04-19,1069.02002,1097.51001,1069.02002,1089.449951,1994200
2018-04-20,1084.27002,1094.75,1072.099976,1077.319946,2121700
2018-04-23,1082.97998,1088,1066.680054,1073.810059,3479500
2018-04-24,1059.199951,1064.48999,1012.859985,1022.640015,6411000
2018-04-25,1029.75,1036.069946,1017.01001,1022.98999,2893000
2018-04-26,1033.219971,1052.02002,1020.450012,1043.310059,2546300
2018-04-27,1045.540039,1051.699951,1027.589966,1031.449951,2037300
2018-04-30,1034.420044,1038.369995,1018.299988,1018.580017,1724600
2018-05-01,1016.299988,1041.72998,1010.609985,1040.75,1766300
2018-05-02,1034,1043.97998,1023.159973,1026.050049,1734900
2018-05-03,1025.369995,1030.689941,1007.890015,1026.300049,1964100
2018-05-04,1019.609985,1051.880005,1018.049988,1051,1844600
2018-05-07,1053.890015,1065,1050.27002,1059.459961,1720000
2018-05-08,1064.619995,1065.22998,1051.640015,1058.589966,1301500
2018-05-09,1064.099976,1094,1062.109985,1088.949951,2358000
2018-05-10,1095,1109.410034,1093.880005,1105.469971,1820700
2018-05-11,1100.410034,1109.01001,1097.219971,1103.380005,1525200
2018-05-14,1105.569946,1118.150024,1104.800049,1106.599976,1966900
2018-05-15,1096.900024,1099.119995,1078.780029,1084.869995,1786900
2018-05-16,1085.089966,1094.380005,1081.630005,1084.089966,1281400
2018-05-17,1081.459961,1091,1076.420044,1081.26001,1286900
2018-05-18,1066,1073.72998,1064.680054,1069.640015,1774100
2018-05-21,1079,1093.300049,1078,1084.01001,1259000
2018-05-22,1089.800049,1091.800049,1072.26001,1075.310059,1111300
2018-05-23,1070,1088,1066.959961,1085.959961,1187000
2018-05-24,1086.900024,1087.119995,1072.300049,1085.449951,1030200
2018-05-25,1086.550049,1089.569946,1082.599976,1084.079956,1111200
2018-05-29,1076,1081.339966,1063.079956,1068.069946,1803800
2018-05-30,1073.47998,1078.98999,1066.550049,1077.469971,1434300
2018-05-31,1082,1110,1078,1100,3968400
2018-06-01,1112.869995,1138.160034,1112.01001,1135,3160100
2018-06-04,1138.5,1157.859985,1137,1153.040039,2237700
2018-06-05,1154.660034,1161.099976,1147.459961,1151.02002,1648200
2018-06-06,1152.77002,1154.709961,1136.319946,1146.949951,1746700
2018-06-07,1144.579956,1145.869995,1126.119995,1134.420044,1805400
2018-06-08,1131.209961,1138.780029,1123.22998,1132.709961,1364200
2018-06-11,1132.939941,1147.73999,1131.400024,1140.900024,1239800
2018-06-12,1141.02002,1148.75,1141.02002,1148.189941,1304600
2018-06-13,1152.280029,1155.640015,1143.380005,1144.22998,1715100
2018-06-14,1152.209961,1165.98999,1150.599976,1160.109985,1771100
2018-06-15,1159.920044,1163.910034,1153.689941,1159.27002,2221900
2018-06-18,1152.689941,1184.130005,1151,1183.579956,1651900
2018-06-19,1170.109985,1182.810059,1161.609985,1178.689941,2364100
2018-06-20,1183.300049,1201.48999,1182.030029,1184.069946,2584300
2018-06-21,1185.51001,1190.329956,1163.47998,1169.439941,2248300
2018-06-22,1171.48999,1175,1159.650024,1169.290039,1711000
2018-06-25,1155,1155.98999,1119.900024,1139.280029,2884100
2018-06-26,1144.140015,1146.869995,1129,1132.619995,1734400
2018-06-27,1136,1146.209961,1116.699951,1116.939941,1726900
2018-06-28,1112.390015,1134,1106.069946,1126.780029,1486300
2018-06-29,1132.310059,1141.359985,1127.02002,1129.189941,1578100
2018-07-02,1115.349976,1142.98999,1106.599976,1142.109985,1160800
2018-07-03,1149.420044,1149.910034,1114.430054,1116.280029,822400
2018-07-05,1124.599976,1144.140015,1123.119995,1141.290039,1429700
2018-07-06,1141.77002,1156.199951,1137.23999,1155.079956,1091000
2018-07-09,1160,1167.930054,1157.22998,1167.280029,1079200
2018-07-10,1169.98999,1173.5,1162.560059,1167.140015,1066700
2018-07-11,1155.619995,1180.439941,1155.369995,1171.459961,1662600
2018-07-12,1174.859985,1201.98999,1173.099976,1201.26001,2207400
2018-07-13,1202.800049,1210.439941,1195.290039,1204.420044,1630600
2018-07-16,1203.810059,1208.709961,1193.400024,1196.51001,1339200
2018-07-17,1182.73999,1218.76001,1182,1213.079956,2008100
2018-07-18,1208.530029,1221.589966,1204.560059,1212.910034,1947400
2018-07-19,1206.650024,1216.47998,1197.72998,1199.099976,1916900
2018-07-20,1199.23999,1210.77002,1196.589966,1197.880005,1896900
2018-07-23,1195.660034,1215.099976,1192.01001,1211,3272300
2018-07-24,1271,1275,1244.140015,1258.150024,5380000
2018-07-25,1252.619995,1278.23999,1249.050049,1275.939941,2555200
2018-07-26,1267.180054,1287.400024,1263,1285.5,2734300
2018-07-27,1289.119995,1291.439941,1244.48999,1252.890015,2418100
2018-07-30,1245.050049,1252.890015,1224.170044,1230.040039,2194800
2018-07-31,1231.709961,1241.209961,1216.189941,1227.219971,1969100
2018-08-01,1239.109985,1245.900024,1224.939941,1232.98999,1849700
2018-08-02,1218.5,1244.410034,1218.060059,1241.130005,1735200
2018-08-03,1245.180054,1246.52002,1229.420044,1238.160034,1063200
2018-08-06,1241.609985,1242.459961,1230.530029,1237.670044,1105700
2018-08-07,1252.01001,1266.079956,1251.800049,1255.839966,2125300
